7.239678e+01	7.870120e+01	-2.601356e+00	-6.493637e-04	-1.345654e-02	-3.523022e-04
8.713780e+01	-8.100027e+01	-2.753720e+00	-6.588578e-04	-1.754319e-02	1.834522e-04
6.574387e+01	9.074794e+01	3.333987e-01	4.332900e-04	-1.290722e-02	5.815720e-05
8.775575e+01	3.000088e+01	-1.270638e+00	-6.751784e-04	-1.754642e-02	2.711951e-04
1.052480e+02	2.118841e+01	-4.741288e-01	5.650630e-04	-1.816760e-02	4.939146e-05
1.073845e+02	6.955160e+01	-3.801083e-01	7.638302e-04	-1.938223e-02	-9.783778e-05
8.534225e+01	2.976588e+01	1.456658e+00	-5.607789e-04	-1.603367e-02	1.483227e-04
9.240928e+01	-4.213105e+01	2.502166e+00	-1.032047e-03	-1.669029e-02	7.324305e-05
7.221304e+01	6.910940e+01	-1.289493e+00	5.766305e-04	-1.395128e-02	5.036577e-04
8.344330e+01	4.964152e+01	-9.926407e-01	1.780727e-03	-1.566051e-02	1.873807e-04
9.732466e+01	5.931704e+01	3.082647e+00	-2.184328e-05	-1.767055e-02	-2.238302e-04
7.855623e+01	-2.457001e+01	7.142388e-01	1.265744e-03	-1.508522e-02	-1.055732e-04
5.344093e+01	-9.679166e+01	-9.243475e-01	5.310389e-04	-1.052728e-02	4.993840e-06
1.033368e+02	-4.493348e+01	-2.482512e+00	-9.036222e-04	-1.822746e-02	-3.006890e-04
7.874622e+01	5.850871e+01	3.987457e+00	-1.677083e-04	-1.342578e-02	1.108073e-03
7.935298e+01	-3.575439e+01	1.286635e+00	-9.059085e-04	-1.482595e-02	-1.597645e-04
7.478477e+01	1.996600e+01	3.865242e-02	5.703158e-04	-1.384239e-02	1.581684e-05
6.996026e+01	7.803321e+01	3.521166e+00	-3.547190e-04	-1.362224e-02	-4.034877e-04
8.722898e+01	-4.870373e+01	-8.345767e-01	-1.222002e-03	-1.625512e-02	1.486522e-04
7.586513e+01	8.233477e+01	2.245548e+00	-3.174992e-04	-1.394013e-02	5.505945e-04
1.031677e+02	5.054484e+01	1.201406e+00	6.017638e-04	-1.797522e-02	-3.904992e-04
8.770850e+01	-2.702896e+01	2.849552e+00	-1.783422e-03	-1.689707e-02	-1.466004e-04
9.504920e+01	-7.506110e+01	-1.089222e-01	-9.163095e-04	-1.754482e-02	4.031969e-04
8.331371e+01	-5.972525e+01	4.977559e+00	-1.099499e-03	-1.525150e-02	-1.100884e-04
9.266372e+01	-9.883982e+01	7.199083e-01	-7.637729e-04	-1.700226e-02	-3.023485e-04
8.159689e+01	1.775347e+00	-1.828320e+00	-1.941551e-04	-1.519113e-02	1.350148e-04
5.756689e+01	-1.988326e+01	1.851600e+00	3.034194e-04	-1.188923e-02	-2.191250e-04
7.254693e+01	-2.406247e+00	-8.091150e-01	-1.345840e-03	-1.361719e-02	2.888257e-04
8.337666e+01	-8.230529e+01	9.504497e-01	-8.015888e-04	-1.640307e-02	2.557529e-04
9.580691e+01	2.283467e+01	2.507144e+00	3.442602e-04	-1.659839e-02	1.423933e-03
6.187492e+01	1.476082e+01	-6.718327e-01	-2.662245e-04	-1.187246e-02	1.145195e-04
6.922854e+01	-3.401789e+01	-1.614449e+00	2.092906e-04	-1.318393e-02	-1.489985e-04
6.975141e+01	-6.639106e+01	-1.562170e+00	4.260349e-04	-1.298596e-02	-5.527777e-05
1.016789e+02	-8.216667e+01	5.185643e-01	-5.098766e-04	-1.861444e-02	-6.385313e-04
9.707943e+01	9.982658e+01	1.082346e+00	-3.382879e-04	-1.708760e-02	-8.314034e-05
7.966828e+01	7.348322e+01	-5.347727e-01	-1.421871e-03	-1.481752e-02	7.232823e-05
8.458415e+01	-4.332734e+01	-3.575914e-01	-4.328914e-04	-1.436960e-02	-4.215426e-04
8.563907e+01	3.851907e+01	2.101131e+00	5.347695e-04	-1.609127e-02	3.817782e-05
7.429433e+01	-7.638222e+01	1.449984e+00	1.584727e-03	-1.326215e-02	-2.919883e-04
7.395609e+01	7.060453e+01	-5.175245e+00	5.581558e-04	-1.358084e-02	8.353862e-04
9.432772e+01	-3.528195e+01	-1.068799e+00	-9.130625e-04	-1.762159e-02	2.756361e-05
1.093018e+02	5.550698e+01	2.284808e-01	5.145886e-04	-1.977425e-02	1.723248e-04
5.700173e+01	-2.539447e+01	2.068479e+00	-4.874482e-04	-1.131550e-02	-7.747936e-04
5.138362e+01	9.227241e+01	-1.351536e+00	-1.349956e-03	-1.085067e-02	1.867184e-04
6.752680e+01	-6.297656e+01	-2.246299e+00	6.357560e-04	-1.258934e-02	-6.100179e-05
7.313174e+01	-2.966833e+01	2.420387e+00	-1.502545e-03	-1.494551e-02	-3.633955e-04
6.988144e+01	7.731517e+01	-1.793541e+00	-1.028582e-03	-1.299899e-02	-1.724661e-04
1.244661e+02	3.421072e+01	-1.253849e-01	2.014786e-03	-2.209008e-02	-9.915600e-05
9.947855e+01	2.067654e+01	4.940402e+00	1.112532e-03	-1.723531e-02	2.863958e-05
1.032855e+02	1.604781e+01	-4.928644e-01	-1.324653e-04	-1.796358e-02	-1.581150e-04
1.043597e+02	-8.823842e+01	3.582049e+00	1.549534e-03	-1.887258e-02	-8.544183e-04
7.153160e+01	-8.791901e+00	-4.764070e-01	-1.282043e-03	-1.352181e-02	-4.916392e-05
8.151002e+01	-3.491162e+01	-2.927549e+00	-2.153037e-04	-1.512389e-02	-2.621532e-05
9.616371e+01	-8.469320e+01	-3.448647e-01	-1.083471e-03	-1.826116e-02	-1.975961e-04
7.832041e+01	7.113231e+01	-1.129404e+00	-1.300459e-03	-1.517093e-02	-7.734333e-04
9.309288e+01	-5.323534e+01	-1.982908e-01	-9.752802e-05	-1.705496e-02	-2.402532e-04
9.971802e+01	1.506611e+01	-2.006990e-01	3.779913e-04	-1.791572e-02	2.218718e-04
9.836636e+01	-6.981580e+01	-1.239543e+00	2.475083e-04	-1.773624e-02	-1.010831e-04
5.929754e+01	-2.322139e+01	-7.010207e-01	4.174255e-04	-1.147632e-02	-5.228366e-05
7.496462e+01	-7.372990e+01	-2.583167e+00	2.131107e-03	-1.288548e-02	-1.550044e-04
8.848583e+01	-2.450942e+01	-1.773404e-01	-1.715822e-03	-1.681040e-02	3.534299e-04
1.021564e+02	2.092071e+01	2.102776e+00	5.672179e-04	-1.762612e-02	3.539432e-05
7.369938e+01	-4.121279e+01	-2.252395e+00	4.842455e-04	-1.361020e-02	-1.263139e-04
3.772629e+01	2.284526e+01	-3.462208e-01	-1.382976e-03	-7.866049e-03	3.866649e-07
6.447511e+01	5.690239e+01	-5.519998e-01	1.001413e-03	-1.186240e-02	4.696016e-07
9.869656e+01	5.966065e+01	-7.791227e-01	9.806484e-05	-1.818971e-02	-5.809828e-05
9.523427e+01	9.642644e+01	7.541005e+00	-1.398231e-04	-1.686439e-02	-3.605568e-04
9.667439e+01	1.865852e+01	9.975985e-01	1.273521e-03	-1.721640e-02	1.289770e-05
6.404173e+01	7.432860e+01	4.962839e-01	5.371951e-04	-1.189784e-02	7.306549e-04
6.939549e+01	-5.935514e+01	-3.340160e+00	-2.362473e-03	-1.325571e-02	1.251717e-04
9.603623e+01	5.850062e+01	-1.392055e+00	-5.248961e-04	-1.755643e-02	-2.460723e-05
1.106658e+02	7.741777e+01	-1.232110e+00	1.752560e-03	-1.939189e-02	1.673498e-04
1.039123e+02	5.654069e+01	-9.945699e-01	8.311557e-05	-1.833732e-02	7.209443e-05
8.674775e+01	-1.956062e+00	9.199134e-01	-4.669324e-05	-1.579490e-02	-1.632117e-05
1.066255e+02	-7.474114e+01	4.963171e-01	-1.066154e-03	-1.897850e-02	-3.891226e-05
1.059476e+02	-4.430325e+01	1.254286e+00	-7.364120e-04	-1.937109e-02	-2.206877e-04
1.104542e+02	-4.393169e+00	7.473446e-01	6.674770e-04	-1.920453e-02	1.049250e-05
5.492346e+01	9.648460e+00	-2.190632e-01	5.312525e-04	-1.102803e-02	-1.358780e-05
8.924681e+01	3.123015e+01	3.961526e+00	-4.055948e-04	-1.681447e-02	-4.295945e-04
1.024156e+02	1.742082e+01	5.303551e+00	5.212886e-04	-1.908756e-02	6.004394e-04
7.804828e+01	-3.163895e+01	-2.652782e-01	-1.858009e-04	-1.561787e-02	-1.969406e-04
1.125026e+02	-9.119276e+01	-7.596942e-01	-8.250910e-04	-2.002060e-02	6.539115e-05
7.644163e+01	-4.442557e+01	-1.534262e+00	-1.002822e-03	-1.667315e-02	-1.903431e-04
9.029422e+01	2.790559e+01	6.161908e+00	-1.840753e-04	-1.679049e-02	2.050480e-05
1.016370e+02	1.597894e+01	-1.956835e+00	2.933430e-04	-1.785143e-02	-8.438310e-04
6.746408e+01	-7.197588e+01	-1.666497e+00	5.275521e-04	-1.252137e-02	3.107691e-06
5.104416e+01	6.160797e+01	-4.413009e-01	-3.064809e-05	-9.812717e-03	-6.368461e-06
8.132936e+01	-2.282526e+01	-4.703727e-01	-5.255774e-04	-1.545059e-02	1.471866e-04
8.895215e+01	2.777273e+01	3.320888e+00	2.657106e-04	-1.602722e-02	1.838071e-04
9.517604e+01	-9.969347e+01	-6.872947e-01	-5.670380e-04	-1.700555e-02	8.978419e-05
7.422002e+01	-7.943074e+01	-2.759665e+00	1.244271e-03	-1.320454e-02	2.382971e-04
6.302801e+01	-5.562162e+01	1.604483e-01	3.343327e-04	-1.140166e-02	-1.958451e-04
5.581263e+01	-4.771053e+01	-1.220009e-01	3.116953e-04	-1.111880e-02	-1.393672e-04
4.421916e+01	6.040278e+01	9.961666e-01	1.621657e-04	-8.563475e-03	5.054486e-05
6.129385e+01	7.732064e+01	-1.265487e-01	9.502725e-04	-1.200188e-02	8.094797e-04
9.116913e+01	-3.723489e+01	8.603687e-01	-1.515277e-03	-1.703510e-02	-7.066035e-05
9.021659e+01	3.237961e+01	-1.126928e+00	-4.831761e-04	-1.712845e-02	-7.261803e-05
5.783511e+01	9.039179e+01	-7.702797e-02	3.874577e-04	-1.123593e-02	2.355973e-04
7.049110e+01	-5.836522e+00	1.309265e+00	-1.312990e-03	-1.358000e-02	3.985204e-05
6.810787e+01	-6.760538e+01	5.749579e-01	1.368966e-04	-1.292507e-02	-2.690445e-04
5.618344e+01	-1.975264e+01	-9.828386e-01	-4.858173e-04	-1.153140e-02	-7.636597e-05
7.182553e+01	5.290025e+01	4.861413e+00	-1.914487e-03	-1.290534e-02	8.289148e-04
5.458729e+01	-8.833902e+00	-4.120594e-01	3.678941e-05	-1.082804e-02	-1.964713e-04
3.933870e+01	-8.478457e+01	-3.120524e-01	-1.064933e-03	-8.002269e-03	-1.320157e-04
1.050801e+02	6.451322e+01	-4.460445e-01	1.442795e-04	-1.932733e-02	1.591955e-04
8.018202e+01	-4.093550e+01	-9.179624e-01	-6.824786e-04	-1.520895e-02	1.031853e-04
1.031732e+02	-5.378684e+01	2.129896e+00	-1.066636e-03	-1.807314e-02	5.050519e-05
4.590079e+01	9.612326e+01	2.765127e-01	3.208953e-05	-9.185639e-03	-5.161189e-05
8.756958e+01	-2.250286e+00	-1.088322e+00	1.594143e-05	-1.622505e-02	6.296377e-05
9.963091e+01	-7.222474e+01	-1.915214e-02	-1.233227e-03	-1.813109e-02	-9.537738e-05
5.764390e+01	1.461624e+01	1.891428e+00	-6.564169e-04	-1.104345e-02	6.956927e-05
5.885190e+01	8.693461e+00	-9.585011e-01	-2.353523e-03	-1.147378e-02	9.733749e-05
5.790392e+01	1.718599e+01	1.188951e+00	-3.513661e-04	-1.129335e-02	-3.152867e-04
9.007804e+01	6.819213e+01	-2.949147e-01	-2.672074e-04	-1.694567e-02	6.928024e-05
9.854695e+01	-8.275270e+01	-1.319775e+00	-3.406912e-04	-1.790637e-02	1.837507e-06
8.573735e+01	-8.013420e+01	1.536076e+00	-7.306412e-04	-1.629900e-02	-4.063609e-04
5.264686e+01	5.631474e+01	4.266580e-01	9.293766e-04	-9.959922e-03	5.602207e-05
5.544296e+01	9.308974e+01	1.143594e+00	1.986023e-05	-9.819930e-03	6.715027e-04
8.696970e+01	-3.570434e+01	8.094097e-02	-2.056226e-03	-1.655825e-02	-1.947395e-04
1.118189e+02	5.068400e+01	-1.248361e+00	1.259734e-03	-1.884806e-02	2.531167e-04
9.411036e+01	-4.721230e+01	2.263155e+00	-3.324017e-04	-1.706030e-02	7.747980e-04
4.571530e+01	-8.694917e+01	-2.209876e-01	-3.078183e-04	-9.022460e-03	-1.891783e-05
9.134815e+01	-3.765002e+01	-3.830716e+00	-1.512181e-03	-1.770228e-02	5.597128e-05
5.491387e+01	3.061840e+01	3.588908e+00	3.680685e-04	-1.045235e-02	2.180491e-04
7.258469e+01	3.871101e+01	-6.773456e-02	8.717521e-04	-1.347407e-02	1.102597e-05
7.328088e+01	4.352002e+00	2.484849e+00	-7.068209e-04	-1.377333e-02	-3.073963e-05
1.053559e+02	1.773472e+01	4.215387e+00	3.281450e-04	-1.855375e-02	-1.228705e-04
5.633711e+01	4.585583e+01	-1.899387e+00	8.745904e-05	-1.059058e-02	-1.766093e-04
6.318268e+01	7.711693e+01	-1.580052e+00	1.409726e-03	-1.314763e-02	-4.890312e-04
8.746814e+01	2.072602e+01	8.366016e-01	1.579348e-03	-1.518763e-02	-1.301316e-04
7.675601e+01	3.147833e+01	-3.028240e+00	-1.424270e-03	-1.504426e-02	-2.215855e-04
8.852451e+01	-2.639827e+01	-2.298484e+00	-2.106615e-03	-1.713389e-02	1.658267e-04
6.472435e+01	7.578366e+01	3.140187e+00	-9.453582e-04	-1.285898e-02	-1.114711e-03
7.514139e+01	-2.733419e+01	-3.585509e+00	-8.626232e-04	-1.504979e-02	-3.832958e-04
9.649435e+01	-6.331977e+01	4.906955e-02	-1.223664e-03	-1.771551e-02	5.354463e-05
5.372254e+01	8.991704e+01	1.662090e-01	7.734343e-04	-1.087179e-02	-2.519837e-05
6.216991e+01	-7.497003e+01	3.722945e-01	3.172764e-04	-1.154500e-02	-8.502396e-05
1.019796e+02	9.423307e+01	-1.291960e+00	5.395309e-04	-1.783459e-02	9.901014e-04
8.751141e+01	-4.535769e+01	2.452916e+00	9.112399e-04	-1.589501e-02	-1.447274e-04
8.718707e+01	2.754390e+01	-1.593547e+00	-8.333669e-04	-1.646375e-02	-9.456528e-04
5.099969e+01	3.311926e+01	8.890483e-01	2.356649e-04	-9.882223e-03	-1.937097e-05
7.129354e+01	-3.897511e+01	-1.477801e+00	6.873399e-04	-1.286299e-02	8.143738e-04
1.032955e+02	2.067943e+01	-2.941537e+00	9.100001e-04	-1.753719e-02	-2.397213e-04
6.078961e+01	-1.182002e+01	-1.504178e+00	-9.177969e-06	-1.181442e-02	2.419733e-04
7.243777e+01	7.368852e+01	1.706911e+00	1.974200e-05	-1.323854e-02	2.122985e-04
1.009612e+02	-6.861955e+01	5.309828e-01	-1.733677e-03	-1.875391e-02	-1.573019e-04
9.178391e+01	-8.724289e+01	1.183758e+00	6.152693e-04	-1.743826e-02	1.300163e-04
8.619806e+01	-3.022493e+01	-1.561997e-01	-1.310165e-03	-1.654023e-02	-2.823594e-05
9.920104e+01	-4.308615e+01	1.201334e+00	-1.129372e-03	-1.891424e-02	5.081734e-04
6.023009e+01	-5.610252e+01	-8.049702e-01	4.981266e-04	-1.166239e-02	1.740095e-04
7.773651e+01	6.359186e+01	6.430644e-02	-7.986064e-04	-1.449675e-02	-9.556832e-04
5.815783e+01	-4.990810e+01	3.756609e-01	2.171040e-04	-1.152998e-02	-7.991493e-05
9.474158e+01	1.278070e+01	-2.255837e+00	1.720660e-03	-1.733111e-02	-1.648896e-04
9.647677e+01	-4.668206e+01	-1.428629e+00	-1.613577e-03	-1.794183e-02	-8.277384e-04
1.142762e+02	8.274983e+01	-1.400571e+00	1.606851e-03	-1.990574e-02	-3.991576e-06
5.810184e+01	8.598408e+01	-2.381566e+00	-1.207251e-03	-1.200139e-02	4.916365e-04
8.652341e+01	9.714974e+01	4.484840e-01	-6.023124e-04	-1.758678e-02	1.648875e-05
5.851150e+01	-5.444814e+01	4.676362e-01	-8.131564e-05	-1.169694e-02	-3.389994e-04
9.957450e+01	1.853009e+01	-3.028147e+00	4.453063e-04	-1.794099e-02	-2.048239e-04
5.984089e+01	5.014023e+01	2.776632e-01	8.178042e-04	-1.084083e-02	2.348549e-04
8.931557e+01	1.692631e+01	2.929509e-01	1.324589e-03	-1.581874e-02	3.940650e-05
5.518321e+01	-2.543054e+00	-5.510432e-01	-7.718963e-04	-1.110724e-02	-3.433232e-04
8.460288e+01	3.077190e+01	-1.215439e+00	-6.043293e-04	-1.629473e-02	-7.490597e-05
8.952978e+01	-3.324350e+01	-8.213544e-01	-4.564577e-04	-1.668287e-02	-2.787974e-04
5.519080e+01	-4.221124e+01	-5.142894e-01	-1.680029e-04	-1.006310e-02	-1.679130e-04
4.892287e+01	5.825537e+01	2.909308e+00	-2.481515e-04	-9.355581e-03	-2.050050e-04
9.747594e+01	6.269127e+01	-5.035584e-01	-5.179263e-04	-1.738637e-02	1.894699e-04
5.917846e+01	-1.768559e+01	-4.205069e-01	2.013630e-04	-1.201948e-02	-3.875982e-05
1.041499e+02	1.461819e+01	-5.158283e+00	5.607052e-04	-1.730340e-02	-2.881409e-04
6.751796e+01	7.081355e+01	-2.199535e+00	-2.595784e-05	-1.265182e-02	7.554634e-05
6.953451e+01	7.856574e+01	5.513021e-01	-6.539877e-05	-1.290236e-02	-9.513061e-04
8.335141e+01	5.611309e+01	-3.490507e+00	6.268862e-04	-1.536429e-02	-7.847071e-04
6.056555e+01	7.827092e+01	2.418047e-01	-7.419417e-04	-1.230517e-02	-2.067412e-04
6.687565e+01	8.720361e+01	-1.101767e+00	-3.910938e-04	-1.348486e-02	1.522979e-04
8.864371e+01	-6.166249e+01	-3.349266e-01	-9.733724e-04	-1.620690e-02	-6.713980e-05
7.485537e+01	-3.329160e+01	2.843810e-01	1.009405e-03	-1.448221e-02	6.191888e-04
9.304772e+01	-5.960298e+01	-1.650671e+00	-6.307619e-04	-1.655750e-02	-2.756332e-04
9.724168e+01	-8.848206e+01	-4.213226e-01	7.226705e-04	-1.768991e-02	2.540114e-06
1.031844e+02	-4.072012e+01	1.207318e+00	-1.567318e-03	-1.956117e-02	-2.834859e-04
6.345758e+01	-6.609487e+00	5.070492e-01	-1.340133e-03	-1.269475e-02	-1.963306e-05
9.923849e+01	-9.598282e+01	-3.524786e+00	6.090011e-04	-1.844936e-02	9.838583e-04
9.028413e+01	-5.669912e+01	6.388893e-01	-2.102568e-04	-1.633841e-02	3.830713e-05
7.888498e+01	6.239389e+01	3.406910e+00	1.694254e-03	-1.443017e-02	1.810140e-04
9.299411e+01	-8.078811e+01	-9.183260e-01	7.314810e-05	-1.730353e-02	-5.484085e-05
6.291104e+01	-6.634482e+01	7.128423e-01	1.001970e-03	-1.161686e-02	-3.929653e-04
7.936026e+01	5.313376e+01	-1.710177e+00	1.352857e-03	-1.378123e-02	6.092981e-05
7.031497e+01	7.454759e+01	2.373522e-01	-1.647684e-04	-1.279292e-02	4.573975e-04
7.678470e+01	-3.751924e+01	-3.920043e+00	1.243926e-03	-1.280934e-02	-7.037798e-04
1.060852e+02	-2.439504e+01	-4.154808e-01	2.534852e-05	-1.853571e-02	-8.461231e-06
9.891312e+01	-6.443789e+01	5.164640e-01	-1.172980e-03	-1.758179e-02	1.230886e-04
1.014428e+02	-6.154502e+00	3.838956e-01	8.767885e-04	-1.804962e-02	2.584732e-05
1.012838e+02	-4.850516e+01	-3.141636e-01	-1.562303e-03	-1.786682e-02	2.588500e-04
9.436613e+01	-4.209039e+01	-1.923855e+00	-1.438399e-03	-1.717002e-02	1.079712e-04
9.361359e+01	-9.502965e+01	4.166369e-01	-2.985206e-04	-1.697387e-02	2.576809e-04
5.939047e+01	4.770391e+01	4.959349e-01	5.170979e-04	-1.095442e-02	9.462330e-05
6.317708e+01	8.558971e+01	1.042139e+00	-4.112146e-04	-1.242717e-02	-1.641096e-06
6.536513e+01	8.053099e+01	8.657773e-01	3.254107e-04	-1.222452e-02	-1.620431e-04
7.367014e+01	-6.999609e+01	2.974043e-01	1.381136e-03	-1.305302e-02	2.663556e-04
5.411115e+01	8.135008e+01	-1.273156e+00	1.643432e-03	-1.010101e-02	1.647147e-05
8.317076e+01	-5.101844e+01	-2.543691e+00	-4.976020e-04	-1.514499e-02	2.672016e-04
8.551545e+01	1.437950e+00	1.399724e+00	2.888246e-04	-1.593397e-02	9.204447e-05
1.032362e+02	8.991952e+00	1.963677e+00	-2.259629e-04	-1.855261e-02	4.038089e-04
1.069569e+02	4.848424e+01	-1.233528e+00	7.623462e-04	-1.851880e-02	8.252587e-05
9.687192e+01	-8.484822e+01	-3.435950e+00	-2.753487e-04	-1.862601e-02	-6.292490e-04
5.162260e+01	8.743521e+01	-1.549993e+00	9.962593e-04	-1.002571e-02	-5.848825e-05
7.832358e+01	-2.257076e+01	-1.276342e+00	-1.090512e-03	-1.444649e-02	-5.453444e-04
9.020889e+01	-6.802993e+01	6.767777e-01	-3.277709e-04	-1.701364e-02	-3.737086e-04
8.317257e+01	5.950260e+01	-7.210161e-01	1.809895e-03	-1.543381e-02	2.635205e-04
8.486728e+01	-9.536632e+01	-1.627146e+00	-2.868668e-04	-1.488736e-02	-4.933760e-04
8.097853e+01	8.822559e+00	6.835571e-02	-1.115212e-05	-1.497869e-02	2.635685e-05
5.621864e+01	3.427154e+00	-1.957480e+00	-2.186394e-05	-1.117023e-02	1.562616e-04
9.687894e+01	2.944996e+01	5.697138e+00	8.980353e-04	-1.663173e-02	1.334662e-04
1.226320e+02	6.976347e+01	-1.449892e+00	2.508127e-03	-2.067937e-02	-1.547726e-04
1.070058e+02	-8.489548e+01	-1.166887e+00	2.204307e-04	-1.853023e-02	1.359021e-04
8.474900e+01	-4.433343e+01	1.756823e+00	1.524313e-04	-1.449442e-02	-3.711905e-04
7.285454e+01	6.544025e+01	-3.264823e+00	1.189512e-03	-1.309897e-02	5.995431e-07
7.493971e+01	7.787697e+01	7.930395e-01	-1.456804e-03	-1.417962e-02	9.306070e-04
5.630613e+01	8.969562e+01	-3.436959e+00	6.752227e-04	-1.175884e-02	-1.818415e-03
